source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Thomas Crum,NA,WR,"2 Rec, 14 Yds, 7.0 Avg",1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,John Duff,NA,TE,"51 Rec, 701 Yds, 13.7 Avg",1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Guy Collura,NA,OL,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Jeff Howes,NA,OL,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Rick Walsh,NA,K,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Musa Kannike,NA,DL,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Kirk Allen,NA,LB,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Clay Orrison,NA,LB,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Troy Clewis,NA,DB,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Brett Heber,NA,DB,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Randy Johnson,NA,DB,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Danny Lara,NA,DB,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Steve Albrecht,NA,P,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1987_new-mexico_roster.csv,Charleston Fobbs,NA,,,1987,New Mexico,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1988_new-mexico_roster.csv,Jeremy Leach,NA,QB,"165 Cmp, 323 Att, 1986 Yds, 10 TD",1988,New Mexico,Mike Sheppard
