source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Craig VanLeeuwen,NA,WR,"6 Rec, 120 Yds, 20.0 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Jay Miller,NA,WR,"2 Rec, 33 Yds, 16.5 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Tom Toolson*,NA,TE,"11 Rec, 140 Yds, 12.7 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Kirk Tanner,NA,TE,"16 Rec, 103 Yds, 6.4 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Brian Billick,NA,TE,"7 Rec, 82 Yds, 11.7 Avg",1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Lloyd Fairbanks*,NA,OL,,1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Dave Meteer*,NA,OL,,1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Brad Oates*,NA,OL,,1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Orrin Olsen*,NA,OL,,1974,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1974_brigham-young_roster.csv,Dean Paynter*,NA,OL,,1974,Brigham Young,LaVell Edwards
